employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score,TrainingPerformance,TrainingEffectiveness,WorkforceStability,RetentionRisk,Region_Display,Top_Performer
77909,Finance,region_30,Bachelors,m,sourcing,1,27,5,3,1,0,56,Medium,Medium,Medium,Medium Risk,Region 30,No
31809,Sales & Marketing,region_13,Masters & above,m,other,1,36,4,3,1,0,51,Medium,Medium,Medium,Medium Risk,Region 13,No
64032,Operations,region_2,Bachelors,m,other,1,29,3,2,0,0,61,Medium,Medium,Low,High Risk,Region 2,No
68039,Analytics,region_25,Bachelors,m,other,2,29,5,2,0,0,88,High,High,Low,High Risk,Region 25,No
25623,Technology,region_31,Bachelors,m,other,1,33,5,8,0,0,81,High,Medium,Medium,Medium Risk,Region 31,No
5944,Operations,region_2,Bachelors,f,referred,2,31,3,9,1,0,59,Medium,Medium,High,Medium Risk,Region 2,No
7076,Operations,region_14,Bachelors,m,other,1,28,3,2,0,0,64,Medium,Medium,Low,High Risk,Region 14,No
50870,Sales & Marketing,region_22,Bachelors,m,other,1,26,3,3,0,0,50,Medium,Medium,Medium,Medium Risk,Region 22,No
56239,Analytics,region_22,Bachelors,m,other,2,30,1,5,0,0,90,High,Low,Medium,High Risk,Region 22,No
29509,Procurement,region_2,Masters & above,f,sourcing,1,32,5,4,1,0,68,Medium,Medium,Medium,Medium Risk,Region 2,No
48791,HR,region_31,Masters & above,f,sourcing,1,38,3,10,0,0,48,Low,Medium,Medium,Medium Risk,Region 31,No
52801,Technology,region_2,Bachelors,f,sourcing,1,34,3,7,0,0,81,High,Medium,Medium,Medium Risk,Region 2,No
22833,Procurement,region_15,Bachelors,m,other,1,34,3,9,0,0,75,High,Medium,Medium,Medium Risk,Region 15,No
12755,Sales & Marketing,region_28,Bachelors,m,sourcing,1,32,3,4,1,0,49,Low,Medium,Medium,Medium Risk,Region 28,No
34369,Analytics,region_15,Bachelors,f,sourcing,1,35,3,10,0,0,80,High,Medium,Medium,Medium Risk,Region 15,No
71766,Technology,region_16,Bachelors,m,other,1,27,3,4,0,0,82,High,Medium,Medium,Medium Risk,Region 16,No
15682,Sales & Marketing,region_7,Masters & above,m,other,1,36,1,9,0,0,47,Low,Low,Medium,High Risk,Region 7,No
47209,Sales & Marketing,region_2,Bachelors,m,other,1,21,3,2,0,0,54,Medium,Medium,Low,High Risk,Region 2,No
50893,HR,region_22,Masters & above,f,sourcing,1,32,5,3,1,0,50,Medium,Medium,Medium,Medium Risk,Region 22,No
71003,Analytics,region_23,Masters & above,m,other,1,37,3,7,0,0,83,High,Medium,Medium,Medium Risk,Region 23,No
55605,Technology,region_17,Bachelors,f,other,1,37,2,10,0,0,75,High,Low,Medium,High Risk,Region 17,No
26482,Operations,region_15,Bachelors,m,sourcing,1,53,3,15,0,0,63,Medium,Medium,Medium,Medium Risk,Region 15,No
23179,Operations,region_7,Masters & above,f,other,1,37,5,9,1,0,58,Medium,Medium,High,Medium Risk,Region 7,No
50610,Operations,region_11,Masters & above,f,sourcing,1,40,5,5,1,0,64,Medium,Medium,High,Medium Risk,Region 11,No
24086,Operations,region_15,Masters & above,f,other,1,32,5,8,1,0,62,Medium,Medium,High,Medium Risk,Region 15,No
53252,Procurement,region_24,Masters & above,f,other,1,37,3,10,0,0,65,Medium,Medium,Medium,Medium Risk,Region 24,No
572,HR,region_2,Bachelors,m,sourcing,1,48,3,8,0,0,45,Low,Medium,Medium,Medium Risk,Region 2,No
14670,Finance,region_15,Bachelors,m,sourcing,1,36,3,4,0,0,59,Medium,Medium,Medium,Medium Risk,Region 15,No
57288,Finance,region_23,Masters & above,m,other,1,40,2,8,1,0,59,Medium,Low,High,High Risk,Region 23,No
61558,Sales & Marketing,region_1,Bachelors,f,other,1,31,3,2,1,0,52,Medium,Medium,Low,High Risk,Region 1,No
70559,Sales & Marketing,region_32,Bachelors,m,other,1,25,3,1,0,0,50,Medium,Medium,Low,High Risk,Region 32,No
30984,Analytics,region_6,Bachelors,m,sourcing,1,29,4,3,1,0,84,High,Medium,Medium,Medium Risk,Region 6,No
57026,Operations,region_3,Bachelors,f,other,1,31,3,1,1,0,55,Medium,Medium,Low,High Risk,Region 3,No
73762,Sales & Marketing,region_11,Bachelors,m,sourcing,1,26,4,2,0,0,52,Medium,Medium,Low,High Risk,Region 11,No
41529,Sales & Marketing,region_4,Bachelors,m,other,1,42,5,13,1,0,47,Low,Medium,High,Medium Risk,Region 4,No
21266,Sales & Marketing,region_12,Bachelors,m,other,1,40,3,7,0,0,47,Low,Medium,Medium,Medium Risk,Region 12,No
44957,Technology,region_23,Bachelors,m,other,2,33,3,10,1,0,81,High,Medium,High,Medium Risk,Region 23,No
34600,Sales & Marketing,region_2,Bachelors,f,other,1,33,5,4,1,0,50,Medium,Medium,Medium,Medium Risk,Region 2,No
4630,Technology,region_2,Bachelors,m,sourcing,1,26,3,5,0,0,76,High,Medium,Medium,Medium Risk,Region 2,No
59475,Technology,region_7,Masters & above,f,other,1,51,3,7,0,0,81,High,Medium,Medium,Medium Risk,Region 7,No
63355,Technology,region_10,Bachelors,m,other,1,28,4,5,0,0,83,High,Medium,Medium,Medium Risk,Region 10,No
66008,Operations,region_22,Masters & above,f,sourcing,1,41,5,12,0,0,73,Medium,Medium,Medium,Medium Risk,Region 22,No
53781,Technology,region_7,Below Secondary,m,other,2,25,3,3,1,0,77,High,Medium,Medium,Medium Risk,Region 7,No
28402,Sales & Marketing,region_14,Bachelors,m,sourcing,1,29,3,7,0,0,46,Low,Medium,Medium,Medium Risk,Region 14,No
24305,Sales & Marketing,region_22,Masters & above,m,other,1,34,4,9,0,0,49,Low,Medium,Medium,Medium Risk,Region 22,No
40856,Procurement,region_4,Bachelors,m,other,1,38,1,7,1,0,72,Medium,Low,High,High Risk,Region 4,No
12854,Sales & Marketing,region_11,Masters & above,m,other,1,38,5,4,1,0,50,Medium,Medium,Medium,Medium Risk,Region 11,No
63042,Sales & Marketing,region_22,Bachelors,m,other,1,20,2,2,1,0,51,Medium,Low,Low,High Risk,Region 22,No
20656,Operations,region_7,Bachelors,m,sourcing,1,36,3,5,1,0,63,Medium,Medium,High,Medium Risk,Region 7,No
6656,Finance,region_2,Bachelors,f,other,1,27,5,2,1,0,60,Medium,Medium,Low,High Risk,Region 2,No
46764,Operations,region_7,Masters & above,m,other,1,34,5,9,0,0,59,Medium,Medium,Medium,Medium Risk,Region 7,No
73407,Technology,region_31,Bachelors,f,sourcing,1,24,3,1,0,0,80,High,Medium,Low,High Risk,Region 31,No
62745,Sales & Marketing,region_2,Bachelors,f,sourcing,1,52,1,25,0,0,48,Low,Low,Medium,High Risk,Region 2,No
1996,Sales & Marketing,region_22,Bachelors,m,other,1,24,3,2,0,0,47,Low,Medium,Low,High Risk,Region 22,No
14210,Procurement,region_2,Bachelors,f,sourcing,1,44,3,4,0,0,70,Medium,Medium,Medium,Medium Risk,Region 2,No
1801,Sales & Marketing,region_27,Bachelors,m,sourcing,1,41,3,11,0,0,50,Medium,Medium,Medium,Medium Risk,Region 27,No
21515,Operations,region_31,Bachelors,f,other,1,30,4,5,1,0,58,Medium,Medium,High,Medium Risk,Region 31,No
35736,Procurement,region_8,Masters & above,m,sourcing,1,35,3,8,0,0,66,Medium,Medium,Medium,Medium Risk,Region 8,No
24420,Operations,region_7,Bachelors,f,other,1,37,5,7,1,0,55,Medium,Medium,High,Medium Risk,Region 7,No
12149,Technology,region_16,Below Secondary,f,other,1,22,3,1,1,0,85,High,Medium,Low,High Risk,Region 16,No
31226,Operations,region_4,Masters & above,m,sourcing,1,41,2,2,1,0,54,Medium,Low,Low,High Risk,Region 4,No
58194,Technology,region_5,Bachelors,f,other,1,24,3,1,1,0,83,High,Medium,Low,High Risk,Region 5,No
61206,R&D,region_22,Masters & above,m,other,2,36,5,2,1,0,85,High,High,Low,High Risk,Region 22,No
22089,Operations,region_8,Bachelors,m,other,1,33,3,5,1,0,55,Medium,Medium,High,Medium Risk,Region 8,No
31137,Sales & Marketing,region_7,Bachelors,m,other,1,29,3,2,0,0,56,Medium,Medium,Low,High Risk,Region 7,No
50044,Analytics,region_26,Masters & above,m,other,2,42,5,5,0,0,88,High,High,Medium,Medium Risk,Region 26,No
12674,Operations,region_31,Bachelors,m,other,2,40,5,9,0,0,60,Medium,High,Medium,Medium Risk,Region 31,No
4635,Sales & Marketing,region_31,Bachelors,m,sourcing,1,28,1,4,0,0,51,Medium,Low,Medium,High Risk,Region 31,No
75530,Sales & Marketing,region_12,Bachelors,m,other,1,34,1,7,0,0,51,Medium,Low,Medium,High Risk,Region 12,No
65749,Operations,region_10,Bachelors,m,other,1,36,5,8,1,0,93,High,Medium,High,Medium Risk,Region 10,No
1518,Procurement,region_16,Bachelors,m,other,1,36,3,3,1,0,70,Medium,Medium,Medium,Medium Risk,Region 16,No
76553,Sales & Marketing,region_22,Bachelors,m,sourcing,2,26,3,4,0,0,50,Medium,Medium,Medium,Medium Risk,Region 22,No
61848,Operations,region_3,Masters & above,m,other,1,45,4,7,0,0,58,Medium,Medium,Medium,Medium Risk,Region 3,No
37589,Sales & Marketing,region_28,Bachelors,m,sourcing,1,39,1,9,0,0,51,Medium,Low,Medium,High Risk,Region 28,No
31477,Analytics,region_26,Bachelors,m,sourcing,1,33,3,8,0,0,83,High,Medium,Medium,Medium Risk,Region 26,No
73414,Analytics,region_2,Bachelors,m,other,1,59,3,28,0,0,83,High,Medium,Medium,Medium Risk,Region 2,No
36317,Sales & Marketing,region_32,Bachelors,m,other,2,26,3,1,0,0,50,Medium,Medium,Low,High Risk,Region 32,No
63362,Technology,region_23,Bachelors,m,other,1,31,5,4,1,0,83,High,Medium,Medium,Medium Risk,Region 23,No
57664,Legal,region_15,Bachelors,m,sourcing,1,33,1,7,0,0,59,Medium,Low,Medium,High Risk,Region 15,No
10414,Operations,region_22,Bachelors,f,sourcing,3,33,4,5,0,0,59,Medium,High,Medium,Medium Risk,Region 22,No
60908,HR,region_31,Bachelors,m,other,2,30,4,4,0,0,49,Low,High,Medium,Medium Risk,Region 31,No
27157,Sales & Marketing,region_24,Bachelors,m,other,2,29,1,2,0,0,52,Medium,Low,Low,High Risk,Region 24,No
60304,HR,region_25,Bachelors,f,sourcing,1,28,4,3,0,0,50,Medium,Medium,Medium,Medium Risk,Region 25,No
27826,Technology,region_27,Masters & above,m,sourcing,2,42,5,15,0,0,75,High,High,Medium,Medium Risk,Region 27,No
18271,Sales & Marketing,region_7,Bachelors,m,other,1,35,4,2,0,0,51,Medium,Medium,Low,High Risk,Region 7,No
35057,Technology,region_15,Bachelors,m,other,1,30,1,2,0,0,80,High,Low,Low,High Risk,Region 15,No
18251,Procurement,region_17,Bachelors,f,other,1,34,2,7,0,0,73,Medium,Low,Medium,High Risk,Region 17,No
12222,HR,region_13,Bachelors,m,other,1,31,3,8,0,0,50,Medium,Medium,Medium,Medium Risk,Region 13,No
27338,HR,region_25,Bachelors,m,other,1,29,3,6,1,0,50,Medium,Medium,High,Medium Risk,Region 25,No
19174,Sales & Marketing,region_26,Bachelors,m,other,1,29,5,3,0,0,49,Low,Medium,Medium,Medium Risk,Region 26,No
19960,Sales & Marketing,region_25,Masters & above,m,other,1,37,3,3,1,0,50,Medium,Medium,Medium,Medium Risk,Region 25,No
11528,Procurement,region_12,Bachelors,m,sourcing,1,25,3,1,0,0,69,Medium,Medium,Low,High Risk,Region 12,No
54954,HR,region_22,Bachelors,m,other,1,31,5,5,0,0,52,Medium,Medium,Medium,Medium Risk,Region 22,No
67487,Operations,region_6,Bachelors,f,sourcing,1,30,3,6,0,0,57,Medium,Medium,Medium,Medium Risk,Region 6,No
37398,Sales & Marketing,region_2,Bachelors,m,other,1,49,3,3,0,0,48,Low,Medium,Medium,Medium Risk,Region 2,No
34432,Analytics,region_7,Bachelors,m,other,1,32,4,4,0,0,80,High,Medium,Medium,Medium Risk,Region 7,No
3000,Operations,region_26,Bachelors,f,sourcing,1,38,5,11,0,0,63,Medium,Medium,Medium,Medium Risk,Region 26,No
1980,Sales & Marketing,region_16,Bachelors,m,other,2,31,3,6,0,0,52,Medium,Medium,Medium,Medium Risk,Region 16,No
74466,Sales & Marketing,region_24,Bachelors,m,sourcing,1,28,3,3,0,0,49,Low,Medium,Medium,Medium Risk,Region 24,No
51374,Operations,region_22,Masters & above,m,referred,1,46,5,12,0,0,58,Medium,Medium,Medium,Medium Risk,Region 22,No
54913,Analytics,region_25,Bachelors,m,other,1,31,5,3,1,0,88,High,Medium,Medium,Medium Risk,Region 25,No
61425,Sales & Marketing,region_2,Masters & above,f,sourcing,2,49,2,2,0,0,51,Medium,Low,Low,High Risk,Region 2,No
59697,Procurement,region_13,Bachelors,m,sourcing,1,50,3,16,0,0,69,Medium,Medium,Medium,Medium Risk,Region 13,No
35260,HR,region_7,Masters & above,m,sourcing,1,39,4,8,0,0,46,Low,Medium,Medium,Medium Risk,Region 7,No
75678,Analytics,region_7,Bachelors,m,other,3,40,5,10,0,0,86,High,High,Medium,Medium Risk,Region 7,No
77886,Technology,region_10,Masters & above,m,other,1,35,4,5,0,0,79,High,Medium,Medium,Medium Risk,Region 10,No
29178,HR,region_2,Bachelors,m,sourcing,1,34,2,5,0,0,49,Low,Low,Medium,High Risk,Region 2,No
51529,Technology,region_2,Bachelors,m,referred,1,28,4,4,0,0,79,High,Medium,Medium,Medium Risk,Region 2,No
31614,Sales & Marketing,region_22,Masters & above,m,sourcing,1,33,5,6,1,0,51,Medium,Medium,High,Medium Risk,Region 22,No
55337,Sales & Marketing,region_22,Bachelors,f,other,1,27,4,3,0,0,47,Low,Medium,Medium,Medium Risk,Region 22,No
63856,Sales & Marketing,region_7,Bachelors,m,other,1,47,1,5,1,0,51,Medium,Low,High,High Risk,Region 7,No
2117,Operations,region_30,Bachelors,f,sourcing,1,35,3,10,0,0,57,Medium,Medium,Medium,Medium Risk,Region 30,No
8808,Sales & Marketing,region_2,Masters & above,f,other,1,41,5,9,1,0,51,Medium,Medium,High,Medium Risk,Region 2,No
47804,Operations,region_22,Bachelors,m,other,2,27,4,5,1,0,55,Medium,High,High,Low Risk,Region 22,No
40641,Operations,region_15,Masters & above,f,other,1,35,4,2,1,0,59,Medium,Medium,Low,High Risk,Region 15,No
74380,Sales & Marketing,region_7,Bachelors,m,other,1,27,1,3,0,0,49,Low,Low,Medium,High Risk,Region 7,No
60629,Sales & Marketing,region_2,Masters & above,m,other,1,56,3,9,0,0,47,Low,Medium,Medium,Medium Risk,Region 2,No
34291,R&D,region_22,Bachelors,m,other,1,30,4,6,1,0,85,High,Medium,High,Medium Risk,Region 22,No
41801,Sales & Marketing,region_13,Bachelors,m,sourcing,1,41,5,11,1,0,52,Medium,Medium,High,Medium Risk,Region 13,No
24042,Operations,region_32,Bachelors,m,sourcing,2,36,3,7,1,0,55,Medium,Medium,High,Medium Risk,Region 32,No
23703,Finance,region_31,Bachelors,m,sourcing,1,27,4,4,1,0,57,Medium,Medium,Medium,Medium Risk,Region 31,No
7184,Finance,region_32,Bachelors,m,sourcing,1,38,3,4,1,0,62,Medium,Medium,Medium,Medium Risk,Region 32,No
57887,Technology,region_29,Bachelors,m,other,2,29,3,5,0,0,81,High,Medium,Medium,Medium Risk,Region 29,No
58082,Sales & Marketing,region_26,Bachelors,m,sourcing,1,59,5,7,0,0,47,Low,Medium,Medium,Medium Risk,Region 26,No
1368,Operations,region_15,Masters & above,m,sourcing,1,45,3,13,0,0,55,Medium,Medium,Medium,Medium Risk,Region 15,No
55677,Technology,region_12,Bachelors,f,other,1,26,4,2,0,0,82,High,Medium,Low,High Risk,Region 12,No
46158,Sales & Marketing,region_27,Bachelors,m,sourcing,1,27,1,5,1,0,48,Low,Low,High,High Risk,Region 27,No
66419,Technology,region_26,Bachelors,m,other,1,30,2,5,0,0,76,High,Low,Medium,High Risk,Region 26,No
37477,Sales & Marketing,region_23,Bachelors,m,other,1,35,5,10,0,0,45,Low,Medium,Medium,Medium Risk,Region 23,No
47505,Sales & Marketing,region_32,Bachelors,m,sourcing,1,32,3,4,0,0,52,Medium,Medium,Medium,Medium Risk,Region 32,No
5611,Sales & Marketing,region_2,Masters & above,m,other,1,44,2,13,0,0,46,Low,Low,Medium,High Risk,Region 2,No
7993,Sales & Marketing,region_29,Bachelors,m,other,1,26,5,2,0,0,49,Low,Medium,Low,High Risk,Region 29,No
60430,Technology,region_13,Masters & above,f,other,1,44,1,17,0,0,78,High,Low,Medium,High Risk,Region 13,No
8919,Sales & Marketing,region_19,Bachelors,m,other,1,42,3,6,0,0,44,Low,Medium,Medium,Medium Risk,Region 19,No
13507,Operations,region_30,Bachelors,m,sourcing,1,30,5,8,1,0,60,Medium,Medium,High,Medium Risk,Region 30,No
58709,Sales & Marketing,region_7,Bachelors,m,other,1,21,3,1,0,0,50,Medium,Medium,Low,High Risk,Region 7,No
42264,R&D,region_7,Bachelors,f,other,1,30,3,1,1,0,83,High,Medium,Low,High Risk,Region 7,No
12276,Procurement,region_17,Bachelors,m,sourcing,1,36,1,10,0,0,72,Medium,Low,Medium,High Risk,Region 17,No
45648,R&D,region_22,Masters & above,m,other,2,32,3,2,0,0,85,High,Medium,Low,High Risk,Region 22,No
53503,Sales & Marketing,region_7,Masters & above,f,other,1,38,3,11,0,0,55,Medium,Medium,Medium,Medium Risk,Region 7,No
38514,Sales & Marketing,region_22,Bachelors,f,other,2,30,1,2,1,0,55,Medium,Low,Low,High Risk,Region 22,No
57107,Technology,region_23,Bachelors,m,sourcing,1,34,4,7,1,0,81,High,Medium,High,Medium Risk,Region 23,No
41631,Operations,region_22,Bachelors,f,sourcing,2,29,3,1,1,0,58,Medium,Medium,Low,High Risk,Region 22,No
67680,Procurement,region_26,Masters & above,m,sourcing,1,50,3,21,0,0,66,Medium,Medium,Medium,Medium Risk,Region 26,No
74024,Operations,region_22,Bachelors,m,sourcing,1,41,5,5,1,0,58,Medium,Medium,High,Medium Risk,Region 22,No
43999,Technology,region_24,Bachelors,m,other,1,31,2,5,1,0,78,High,Low,High,High Risk,Region 24,No
54941,Analytics,region_17,Bachelors,m,other,1,30,5,3,0,0,85,High,Medium,Medium,Medium Risk,Region 17,No
77256,Sales & Marketing,region_2,Bachelors,m,other,1,40,4,5,0,0,49,Low,Medium,Medium,Medium Risk,Region 2,No
23758,Sales & Marketing,region_25,Bachelors,m,sourcing,1,26,3,2,1,0,49,Low,Medium,Low,High Risk,Region 25,No
26379,Finance,region_15,Masters & above,m,other,1,32,3,2,0,0,55,Medium,Medium,Low,High Risk,Region 15,No
18911,Sales & Marketing,region_4,Masters & above,m,sourcing,1,52,5,2,0,0,62,Medium,Medium,Low,High Risk,Region 4,No
27477,Operations,region_11,Bachelors,f,other,1,29,4,6,0,0,59,Medium,Medium,Medium,Medium Risk,Region 11,No
19019,R&D,region_22,Bachelors,m,other,1,26,3,2,1,0,78,High,Medium,Low,High Risk,Region 22,No
24918,Sales & Marketing,region_2,Masters & above,f,sourcing,2,38,3,3,0,0,55,Medium,Medium,Medium,Medium Risk,Region 2,No
39898,Analytics,region_15,Bachelors,m,other,1,44,3,16,0,0,85,High,Medium,Medium,Medium Risk,Region 15,No
55607,Operations,region_22,Bachelors,m,other,1,34,4,4,0,0,59,Medium,Medium,Medium,Medium Risk,Region 22,No
74314,Sales & Marketing,region_32,Bachelors,m,sourcing,2,35,1,4,0,0,51,Medium,Low,Medium,High Risk,Region 32,No
53720,Legal,region_7,Bachelors,m,other,1,32,3,5,0,0,57,Medium,Medium,Medium,Medium Risk,Region 7,No
49437,Analytics,region_1,Bachelors,m,other,2,28,4,4,0,0,80,High,High,Medium,Medium Risk,Region 1,No
7052,Sales & Marketing,region_14,Masters & above,m,sourcing,1,41,5,4,0,0,49,Low,Medium,Medium,Medium Risk,Region 14,No
71792,Technology,region_31,Bachelors,m,sourcing,1,30,4,5,0,0,86,High,Medium,Medium,Medium Risk,Region 31,No
17988,Procurement,region_22,Bachelors,m,other,2,33,3,4,0,0,66,Medium,Medium,Medium,Medium Risk,Region 22,No
70246,Sales & Marketing,region_2,Masters & above,m,sourcing,1,58,4,17,0,0,54,Medium,Medium,Medium,Medium Risk,Region 2,No
63496,Operations,region_2,Bachelors,m,sourcing,1,29,3,1,0,0,61,Medium,Medium,Low,High Risk,Region 2,No
25432,Procurement,region_10,Masters & above,f,other,2,32,1,7,0,0,68,Medium,Low,Medium,High Risk,Region 10,No
13005,HR,region_2,Bachelors,m,other,1,27,3,1,0,0,48,Low,Medium,Low,High Risk,Region 2,No
41222,Sales & Marketing,region_26,Bachelors,m,other,1,44,1,7,0,0,51,Medium,Low,Medium,High Risk,Region 26,No
5324,Procurement,region_15,Bachelors,m,sourcing,1,34,1,7,0,0,70,Medium,Low,Medium,High Risk,Region 15,No
18697,HR,region_30,Bachelors,f,other,1,30,3,3,0,0,46,Low,Medium,Medium,Medium Risk,Region 30,No
71371,Operations,region_16,Bachelors,m,other,1,51,3,5,1,0,56,Medium,Medium,High,Medium Risk,Region 16,No
16023,HR,region_2,Masters & above,m,other,1,37,3,3,0,0,51,Medium,Medium,Medium,Medium Risk,Region 2,No
18964,Technology,region_25,Masters & above,f,sourcing,1,34,3,5,0,0,82,High,Medium,Medium,Medium Risk,Region 25,No
66163,Analytics,region_22,Bachelors,f,sourcing,1,28,3,1,0,0,80,High,Medium,Low,High Risk,Region 22,No
48896,Sales & Marketing,region_2,Bachelors,m,sourcing,1,34,1,7,1,0,49,Low,Low,High,High Risk,Region 2,No
33359,Operations,region_2,Bachelors,f,sourcing,1,35,5,3,0,0,70,Medium,Medium,Medium,Medium Risk,Region 2,No
76118,Sales & Marketing,region_2,Masters & above,m,sourcing,1,60,5,30,1,0,52,Medium,Medium,High,Medium Risk,Region 2,No
51625,Sales & Marketing,region_24,Bachelors,m,sourcing,1,29,1,2,0,0,51,Medium,Low,Low,High Risk,Region 24,No
32696,Finance,region_2,Bachelors,f,sourcing,1,26,1,3,0,0,61,Medium,Low,Medium,High Risk,Region 2,No
8263,Technology,region_2,Bachelors,f,other,1,30,5,3,1,0,77,High,Medium,Medium,Medium Risk,Region 2,No
3482,Operations,region_26,Bachelors,f,sourcing,1,23,4,1,0,0,62,Medium,Medium,Low,High Risk,Region 26,No
16877,Operations,region_30,Bachelors,m,sourcing,1,30,3,5,1,0,63,Medium,Medium,High,Medium Risk,Region 30,No
40920,Sales & Marketing,region_2,Bachelors,m,other,2,39,5,5,1,0,54,Medium,High,High,Low Risk,Region 2,No
19765,Sales & Marketing,region_4,Masters & above,f,sourcing,1,36,4,5,1,0,54,Medium,Medium,High,Medium Risk,Region 4,No
9412,R&D,region_2,Bachelors,f,other,1,33,3,3,0,0,86,High,Medium,Medium,Medium Risk,Region 2,No
19224,Sales & Marketing,region_31,Bachelors,f,other,1,30,3,5,0,0,48,Low,Medium,Medium,Medium Risk,Region 31,No
69052,Technology,region_2,Bachelors,f,other,1,58,3,31,0,0,78,High,Medium,Medium,Medium Risk,Region 2,No
70557,Sales & Marketing,region_27,Bachelors,f,other,1,33,3,6,0,0,50,Medium,Medium,Medium,Medium Risk,Region 27,No
44938,Technology,region_26,Bachelors,f,sourcing,1,29,3,1,0,0,78,High,Medium,Low,High Risk,Region 26,No
4015,Sales & Marketing,region_7,Bachelors,m,sourcing,1,34,5,5,1,0,51,Medium,Medium,High,Medium Risk,Region 7,No
67587,Sales & Marketing,region_16,Bachelors,m,other,1,29,5,5,0,0,60,Medium,Medium,Medium,Medium Risk,Region 16,No
48788,Technology,region_28,Masters & above,f,other,1,32,5,3,1,0,82,High,Medium,Medium,Medium Risk,Region 28,No
52171,Procurement,region_13,Masters & above,m,other,1,42,3,14,0,0,72,Medium,Medium,Medium,Medium Risk,Region 13,No
24814,Sales & Marketing,region_21,Bachelors,m,sourcing,1,27,4,5,0,0,53,Medium,Medium,Medium,Medium Risk,Region 21,No
40212,Sales & Marketing,region_31,Bachelors,m,sourcing,1,28,1,4,0,0,51,Medium,Low,Medium,High Risk,Region 31,No
28614,Sales & Marketing,region_19,Bachelors,m,other,2,48,4,20,1,0,53,Medium,High,High,Low Risk,Region 19,No
