work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size,Salary_USD_K,BenchmarkScope
2023,Research Scientist,Data Science and Research,USD,170000,170000,United States,Senior,Full-time,In-person,United States,M,170,Data & Analytics Market Benchmark
2023,Research Scientist,Data Science and Research,USD,198800,198800,United States,Senior,Full-time,In-person,United States,M,198.8,Data & Analytics Market Benchmark
2023,Research Scientist,Data Science and Research,USD,105200,105200,United States,Senior,Full-time,In-person,United States,M,105.2,Data & Analytics Market Benchmark
2023,Data Analyst,Data Analysis,USD,94035,94035,United States,Entry-level,Full-time,Remote,United States,M,94,Data & Analytics Market Benchmark
2023,Data Analyst,Data Analysis,USD,57920,57920,United States,Entry-level,Full-time,Remote,United States,M,57.9,Data & Analytics Market Benchmark
2023,Applied Scientist,Data Science and Research,USD,222200,222200,United States,Senior,Full-time,In-person,United States,L,222.2,Data & Analytics Market Benchmark
2023,Applied Scientist,Data Science and Research,USD,136000,136000,United States,Senior,Full-time,In-person,United States,L,136,Data & Analytics Market Benchmark
2023,Data Analyst,Data Analysis,USD,113600,113600,United States,Senior,Full-time,In-person,United States,M,113.6,Data & Analytics Market Benchmark
2023,Data Analyst,Data Analysis,USD,60000,60000,United States,Senior,Full-time,In-person,United States,M,60,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,150000,150000,United States,Senior,Full-time,Remote,United States,M,150,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,130000,130000,United States,Senior,Full-time,Remote,United States,M,130,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,256000,256000,United States,Senior,Full-time,Remote,United States,M,256,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,160000,160000,United States,Senior,Full-time,Remote,United States,M,160,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,180000,180000,United States,Senior,Full-time,Remote,United States,M,180,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,165000,165000,United States,Senior,Full-time,Remote,United States,M,165,Data & Analytics Market Benchmark
2023,Data Analyst,Data Analysis,USD,116000,116000,United States,Senior,Full-time,Remote,United States,M,116,Data & Analytics Market Benchmark
2023,Data Analyst,Data Analysis,USD,78000,78000,United States,Senior,Full-time,Remote,United States,M,78,Data & Analytics Market Benchmark
2023,Computer Vision Engineer,Machine Learning and AI,USD,245000,245000,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,245,Data & Analytics Market Benchmark
2023,Computer Vision Engineer,Machine Learning and AI,USD,210000,210000,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,210,Data & Analytics Market Benchmark
2023,Data Analyst,Data Analysis,USD,115934,115934,United States,Senior,Full-time,Remote,United States,M,115.9,Data & Analytics Market Benchmark
2023,Data Analyst,Data Analysis,USD,81666,81666,United States,Senior,Full-time,Remote,United States,M,81.7,Data & Analytics Market Benchmark
2023,Machine Learning Engineer,Machine Learning and AI,USD,283200,283200,United States,Senior,Full-time,In-person,United States,M,283.2,Data & Analytics Market Benchmark
2023,Machine Learning Engineer,Machine Learning and AI,USD,188800,188800,United States,Senior,Full-time,In-person,United States,M,188.8,Data & Analytics Market Benchmark
2023,Research Scientist,Data Science and Research,USD,220000,220000,United States,Senior,Full-time,In-person,United States,M,220,Data & Analytics Market Benchmark
2023,Research Scientist,Data Science and Research,USD,150000,150000,United States,Senior,Full-time,In-person,United States,M,150,Data & Analytics Market Benchmark
2023,Applied Scientist,Data Science and Research,USD,192000,192000,United States,Senior,Full-time,Remote,United States,M,192,Data & Analytics Market Benchmark
2023,Applied Scientist,Data Science and Research,USD,164000,164000,United States,Senior,Full-time,Remote,United States,M,164,Data & Analytics Market Benchmark
2023,Business Data Analyst,Data Analysis,USD,36000,36000,Ghana,Mid-level,Freelance,In-person,Ghana,S,36,
2023,Research Scientist,Data Science and Research,USD,205640,205640,United States,Senior,Full-time,In-person,United States,M,205.6,Data & Analytics Market Benchmark
2023,Research Scientist,Data Science and Research,USD,142600,142600,United States,Senior,Full-time,In-person,United States,M,142.6,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,193200,193200,United States,Senior,Full-time,Remote,United States,M,193.2,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,156400,156400,United States,Senior,Full-time,Remote,United States,M,156.4,Data & Analytics Market Benchmark
2023,Machine Learning Engineer,Machine Learning and AI,USD,196000,196000,United States,Senior,Full-time,In-person,United States,M,196,Data & Analytics Market Benchmark
2023,Machine Learning Engineer,Machine Learning and AI,USD,121000,121000,United States,Senior,Full-time,In-person,United States,M,121,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,72000,72000,Argentina,Senior,Full-time,Remote,Argentina,M,72,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,48000,48000,Argentina,Senior,Full-time,Remote,Argentina,M,48,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,165000,165000,United States,Senior,Full-time,In-person,United States,M,165,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,132300,132300,United States,Senior,Full-time,In-person,United States,M,132.3,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,244000,244000,Canada,Senior,Full-time,In-person,Canada,M,244,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,197000,197000,Canada,Senior,Full-time,In-person,Canada,M,197,Data & Analytics Market Benchmark
2023,Data Science Manager,Data Science and Research,USD,328000,328000,United States,Senior,Full-time,In-person,United States,M,328,Data & Analytics Market Benchmark
2023,Data Science Manager,Data Science and Research,USD,211000,211000,United States,Senior,Full-time,In-person,United States,M,211,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,237000,237000,United States,Senior,Full-time,Remote,United States,M,237,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,201450,201450,United States,Senior,Full-time,Remote,United States,M,201.5,Data & Analytics Market Benchmark
2023,ML Engineer,Machine Learning and AI,USD,229000,229000,United States,Senior,Full-time,In-person,United States,M,229,Data & Analytics Market Benchmark
2023,ML Engineer,Machine Learning and AI,USD,206000,206000,United States,Senior,Full-time,In-person,United States,M,206,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,231000,231000,United States,Senior,Full-time,Remote,United States,M,231,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,134000,134000,United States,Senior,Full-time,Remote,United States,M,134,Data & Analytics Market Benchmark
2023,ML Engineer,Machine Learning and AI,USD,183750,183750,United States,Senior,Full-time,In-person,United States,M,183.8,Data & Analytics Market Benchmark
2023,ML Engineer,Machine Learning and AI,USD,165400,165400,United States,Senior,Full-time,In-person,United States,M,165.4,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,175000,175000,United States,Mid-level,Full-time,In-person,United States,M,175,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,125000,125000,United States,Mid-level,Full-time,In-person,United States,M,125,Data & Analytics Market Benchmark
2023,Analytics Engineer,Leadership and Management,USD,152900,152900,United Kingdom,Senior,Full-time,Remote,United Kingdom,M,152.9,Data & Analytics Market Benchmark
2023,Analytics Engineer,Leadership and Management,USD,117700,117700,United Kingdom,Senior,Full-time,Remote,United Kingdom,M,117.7,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,285800,285800,United States,Senior,Full-time,In-person,United States,M,285.8,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,154600,154600,United States,Senior,Full-time,In-person,United States,M,154.6,Data & Analytics Market Benchmark
2023,Data Operations Engineer,Data Quality and Operations,USD,289120,289120,United States,Senior,Full-time,In-person,United States,M,289.1,Data & Analytics Market Benchmark
2023,Data Operations Engineer,Data Quality and Operations,USD,192400,192400,United States,Senior,Full-time,In-person,United States,M,192.4,Data & Analytics Market Benchmark
2023,Staff Data Analyst,Data Analysis,USD,179998,179998,Saudi Arabia,Mid-level,Full-time,Remote,Saudi Arabia,S,180,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,35000,35000,India,Mid-level,Full-time,In-person,India,L,35,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,230000,230000,United States,Senior,Full-time,In-person,United States,M,230,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,166000,166000,United States,Senior,Full-time,In-person,United States,M,166,Data & Analytics Market Benchmark
2023,AWS Data Architect,Data Architecture and Modeling,USD,258000,258000,United States,Mid-level,Full-time,Remote,United States,L,258,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,225000,225000,United States,Senior,Full-time,In-person,United States,M,225,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,156400,156400,United States,Senior,Full-time,In-person,United States,M,156.4,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,190000,190000,United States,Senior,Full-time,Remote,United States,M,190,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,150000,150000,United States,Senior,Full-time,Remote,United States,M,150,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,196000,196000,United States,Senior,Full-time,In-person,United States,M,196,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,121000,121000,United States,Senior,Full-time,In-person,United States,M,121,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,219000,219000,United States,Senior,Full-time,In-person,United States,M,219,Data & Analytics Market Benchmark
2023,Data Scientist,Data Science and Research,USD,141000,141000,United States,Senior,Full-time,In-person,United States,M,141,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,230000,230000,United States,Senior,Full-time,In-person,United States,M,230,Data & Analytics Market Benchmark
2023,Data Engineer,Data Engineering,USD,206000,206000,United States,Senior,Full-time,In-person,United States,M,206,Data & Analytics Market Benchmark
2023,Applied Scientist,Data Science and Research,USD,192000,192000,United States,Senior,Full-time,In-person,United States,M,192,Data & Analytics Market Benchmark
2023,Applied Scientist,Data Science and Research,USD,164000,164000,United States,Senior,Full-time,In-person,United States,M,164,Data & Analytics Market Benchmark
2023,ML Engineer,Machine Learning and AI,USD,300000,300000,Australia,Mid-level,Full-time,In-person,Australia,M,300,Data & Analytics Market Benchmark
2023,ML Engineer,Machine Learning and AI,USD,260000,260000,Australia,Mid-level,Full-time,In-person,Australia,M,260,Data & Analytics Market Benchmark
2023,Data Analyst,Data Analysis,USD,147000,147000,United States,Senior,Full-time,Remote,United States,M,147,Data & Analytics Market Benchmark
2023,Data Analyst,Data Analysis,USD,92000,92000,United States,Senior,Full-time,Remote,United States,M,92,Data & Analytics Market Benchmark
2023,Machine Learning Engineer,Machine Learning and AI,USD,200000,200000,United States,Senior,Full-time,In-person,United States,M,200,Data & Analytics Market Benchmark
2023,Machine Learning Engineer,Machine Learning and AI,USD,140000,140000,United States,Senior,Full-time,In-person,United States,M,140,Data & Analytics Market Benchmark
2023,Data Manager,Leadership and Management,USD,110000,110000,United States,Mid-level,Full-time,In-person,United States,M,110,Data & Analytics Market Benchmark
2023,Data Manager,Leadership and Management,USD,70000,70000,United States,Mid-level,Full-time,In-person,United States,M,70,Data & Analytics Market Benchmark
